ASX:IOD,IODM Limited (ASX:IOD),https://www.listcorp.com/asx/iod/iodm-limited,"	190934000",0.32,0,0,Information Technology
ASX:MVE,Vaneck Vectors S&P/ASX Midcap ETF (ASX:MVE),https://www.listcorp.com/asx/mve/vaneck-vectors-s-and-p-asx-midcap-etf,"	190831000",36.3,0,0,Financials
ASX:FWD,Fleetwood Limited (ASX:FWD),https://www.listcorp.com/asx/fwd/fleetwood-limited,"	190455000",2.02,0,0,Consumer Discretionary
ASX:DRO,Droneshield Limited (ASX:DRO),https://www.listcorp.com/asx/dro/droneshield-limited,"	187809000",0.32,0,0,Industrials
ASX:BTI,Bailador Technology Investments Limited (ASX:BTI),https://www.listcorp.com/asx/bti/bailador-technology-investments-limited,"	187606000",1.295,0,0,Financials
ASX:M7T,Mach7 Technologies Limited (ASX:M7T),https://www.listcorp.com/asx/m7t/mach7-technologies-limited,"	187406000",0.78,0,0,Health Care
ASX:MAU,Magnetic Resources NL (ASX:MAU),https://www.listcorp.com/asx/mau/magnetic-resources,"	187194000",0.79,0,0,Materials
ASX:CU6,Clarity Pharmaceuticals Ltd (ASX:CU6),https://www.listcorp.com/asx/cu6/clarity-pharmaceuticals,"	186779000",1.02,0,0,Health Care
ASX:TBR,Tribune Resources Ltd (ASX:TBR),https://www.listcorp.com/asx/tbr/tribune-resources,"	185212000",3.53,0,0,Materials
ASX:WAR,WAM Strategic Value Limited (ASX:WAR),https://www.listcorp.com/asx/war/wam-strategic-value-limited,"	184629000",1.025,0,0,Financials
ASX:HFR,Highfield Resources Limited (ASX:HFR),https://www.listcorp.com/asx/hfr/highfield-resources,"	184326000",0.47,0,0,Materials
ASX:ASN,Anson Resources Limited (ASX:ASN),https://www.listcorp.com/asx/asn/anson-resources-limited,"	184248000",0.145,0,0,Materials
ASX:MVB,Vaneck Vectors Australian Banks ETF (ASX:MVB),https://www.listcorp.com/asx/mvb/vaneck-vectors-australian-banks-etf,"	180184000",28.14,0,0,Financials
ASX:EOS,Electro Optic Systems Holdings Limited (ASX:EOS),https://www.listcorp.com/asx/eos/electro-optic-systems-holdings-limited,"	179798000",1.05,0,0,Industrials
ASX:BKY,Berkeley Energia Limited (ASX:BKY),https://www.listcorp.com/asx/bky/berkeley-energia-limited,"	178319000",0.4,0,0,Energy
ASX:CNB,Carnaby Resources Limited (ASX:CNB),https://www.listcorp.com/asx/cnb/carnaby-resources-limited,"	178216000",1.095,0,0,Materials
ASX:SXE,Southern Cross Electrical Engineering Limited (ASX:SXE),https://www.listcorp.com/asx/sxe/southern-cross-electrical-engineering-limited,"	177819000",0.68,0,0,Industrials
ASX:HVST,BetaShares Australian Dividend Harvester Fund (managed fund) (ASX:HVST),https://www.listcorp.com/asx/hvst/betashares-australian-dividend-harvester-fund,"	177733000",12.06,0,0,Financials
ASX:EZL,Euroz Hartleys Group Limited (ASX:EZL),https://www.listcorp.com/asx/ezl/euroz-hartleys-group-limited,"	177523000",1.08,0,0,Financials
ASX:DSE,Dropsuite Limited (ASX:DSE),https://www.listcorp.com/asx/dse/dropsuite-limited,"	176648000",0.255,0,0,Information Technology
ASX:DUG,DUG Technology Ltd (ASX:DUG),https://www.listcorp.com/asx/dug/dug-technology-ltd,"	176004000",1.49,0,0,Information Technology
ASX:FRI,Finbar Group Limited (ASX:FRI),https://www.listcorp.com/asx/fri/finbar-group-limited,"	175519000",0.645,0,0,Real Estate
ASX:CLV,Clover Corporation Limited (ASX:CLV),https://www.listcorp.com/asx/clv/clover-corporation-limited,"	175349000",1.05,0,0,Materials
ASX:ZER,Zeta Resources Limited (ASX:ZER),https://www.listcorp.com/asx/zer/zeta-resources-limited,"	174675000",0.31,0,0,Materials
ASX:SLA,SILK Laser Australia Limited (ASX:SLA),https://www.listcorp.com/asx/sla/silk-laser-australia-limited,"	174237000",3.28,0,0,Health Care
ASX:QRE,BetaShares Australian Resources Sector ETF (ASX:QRE),https://www.listcorp.com/asx/qre/betashares-australian-resources-sector-etf,"	174146000",7.5,0,0,Financials
ASX:GNX,Genex Power Limited (ASX:GNX),https://www.listcorp.com/asx/gnx/genex-power-limited,"	173147000",0.125,0,0,Utilities
ASX:AIS,Aeris Resources Limited (ASX:AIS),https://www.listcorp.com/asx/ais/aeris-resources-limited,"	172736000",0.25,0,0,Materials
ASX:MAET,Munro Global Growth Fund (ASX:MAET),https://www.listcorp.com/asx/maet/munro-global-growth-fund,"	172343000",4.7,0,0,Financials
ASX:NZM,NZME Limited (ASX:NZM),https://www.listcorp.com/asx/nzm/nzme-limited,"	171959000",0.935,0,0,Communication Services
ASX:HE8,Helios Energy Limited (ASX:HE8),https://www.listcorp.com/asx/he8/helios-energy-limited,"	171867000",0.066,0,0,Energy
ASX:COI,Comet Ridge Limited (ASX:COI),https://www.listcorp.com/asx/coi/comet-ridge-limited,"	171763000",0.17,0,0,Energy
ASX:NXD,NextEd Group Limited (ASX:NXD),https://www.listcorp.com/asx/nxd/nexted-group-limited,"	171567000",0.775,0,0,Consumer Discretionary
ASX:AVJ,AVJennings Limited (ASX:AVJ),https://www.listcorp.com/asx/avj/avjennings-limited,"	170584000",0.42,0,0,Consumer Discretionary
ASX:EXP,Experience Co Limited (ASX:EXP),https://www.listcorp.com/asx/exp/experience-co-limited,"	169921000",0.225,0,0,Consumer Discretionary
ASX:OOO,BetaShares Crude Oil Index ETF-Currency Hedged Synthetic (ASX:OOO),https://www.listcorp.com/asx/ooo/betashares-crude-oil-index-etf-currency-hedged-synthetic,"	169395000",5.62,0,0,Financials
ASX:TNT,Tesserent Limited (ASX:TNT),https://www.listcorp.com/asx/tnt/tesserent-limited,"	169273000",0.125,0,0,Information Technology
ASX:XRF,XRF Scientific Limited (ASX:XRF),https://www.listcorp.com/asx/xrf/xrf-scientific-limited,"	168571000",1.23,0,0,Industrials
ASX:SBM,St Barbara Limited (ASX:SBM),https://www.listcorp.com/asx/sbm/st-barbara-limited,"	167658000",0.21,0,0,Materials
ASX:NTU,Northern Minerals Limited (ASX:NTU),https://www.listcorp.com/asx/ntu/northern-minerals-limited,"	167562000",0.033,0,0,Materials
ASX:TSK,TASK Group Holdings Limited (ASX:TSK),https://www.listcorp.com/asx/tsk/task-group-holdings-limited,"	166806000",0.47,0,0,Information Technology
ASX:VIA,ViaGold Rare Earth Resources Holdings Limited (ASX:VIA),https://www.listcorp.com/asx/via/viagold-rare-earth-resources-holdings-limited,"	166625000",2,0,0,Materials
ASX:IR1,Iris Metals Limited (ASX:IR1),https://www.listcorp.com/asx/ir1/iris-metals-limited,"	163988000",1.97,0,0,Materials
ASX:ANG,Austin Engineering Ltd (ASX:ANG),https://www.listcorp.com/asx/ang/austin-engineering,"	163335000",0.28,0,0,Industrials
ASX:QPM,Queensland Pacific Metals Limited (ASX:QPM),https://www.listcorp.com/asx/qpm/queensland-pacific-metals-limited,"	162410000",0.093,0,0,Materials
ASX:ERTH,BetaShares Climate Change Innovation ETF (ASX:ERTH),https://www.listcorp.com/asx/erth/betashares-climate-change-innovation-etf,"	161214000",10.17,0,0,Financials
ASX:PCL,Pancontinental Energy NL (ASX:PCL),https://www.listcorp.com/asx/pcl/pancontinental-energy-nl,"	161104000",0.02,0,0,Energy
ASX:LPI,Lithium Power International Limited (ASX:LPI),https://www.listcorp.com/asx/lpi/lithium-power-international-limited,"	160456000",0.255,0,0,Materials
ASX:FDV,Frontier Digital Ventures Limited (ASX:FDV),https://www.listcorp.com/asx/fdv/frontier-digital-ventures-limited,"	160280000",0.37,0,0,Communication Services
ASX:ENR,Encounter Resources Limited (ASX:ENR),https://www.listcorp.com/asx/enr/encounter-resources-limited,"	160188000",0.405,0,0,Materials
ASX:HCH,Hot Chili Limited (ASX:HCH),https://www.listcorp.com/asx/hch/hot-chili-limited,"	160057000",1.34,0,0,Materials
ASX:WC8,Wildcat Resources Limited (ASX:WC8),https://www.listcorp.com/asx/wc8/wildcat-resources-limited,"	159737000",0.24,0,0,Materials
ASX:ESGI,VanEck MSCI International Sustainable Equity ETF (ASX:ESGI),https://www.listcorp.com/asx/esgi/vaneck-msci-international-sustainable-equity-etf,"	159110000",30.42,0,0,Financials
ASX:DRUG,BetaShares Global Healthcare ETF - Currency Hedged (ASX:DRUG),https://www.listcorp.com/asx/drug/betashares-global-healthcare-etf-currency-hedged,"	157532000",7.89,0,0,Financials
ASX:TGP,360 Capital Group (ASX:TGP),https://www.listcorp.com/asx/tgp/360-capital-group,"	156554000",0.645,0,0,Financials
ASX:LM8,Lunnon Metals Limited (ASX:LM8),https://www.listcorp.com/asx/lm8/lunnon-metals-limited,"	155711000",0.89,0,0,Materials
ASX:XAM,Xanadu Mines (ASX:XAM),https://www.listcorp.com/asx/xam/xanadu-mines,"	155593000",0.095,0,0,Materials
ASX:ONE,Oneview Healthcare Plc (ASX:ONE),https://www.listcorp.com/asx/one/oneview-healthcare-plc,"	154809000",0.24,0,0,Health Care
ASX:MSTR,Morningstar International Shares Active ETF (Managed Fund) (ASX:MSTR),https://www.listcorp.com/asx/mstr/morningstar-international-shares-active-etf-managed-fund,"	154610000",8.56,0,0,Financials
ASX:OBM,Ora Banda Mining Ltd (ASX:OBM),https://www.listcorp.com/asx/obm/ora-banda-mining,"	154240000",0.091,0,0,Materials
ASX:NWF,Newfield Resources Limited (ASX:NWF),https://www.listcorp.com/asx/nwf/newfield-resources-limited,"	153774000",0.2,0,0,Materials
ASX:DRE,Dreadnought Resources Limited (ASX:DRE),https://www.listcorp.com/asx/dre/dreadnought-resources-limited,"	153745000",0.046,0,0,Materials
ASX:CHL,Camplify Holdings Limited (ASX:CHL),https://www.listcorp.com/asx/chl/camplify-holdings-limited,"	153726000",2.15,0,0,Industrials
ASX:RCT,Reef Casino Trust (ASX:RCT),https://www.listcorp.com/asx/rct/reef-casino,"	153561000",3.13,0,0,Consumer Discretionary
ASX:SLH,Silk Logistics Holdings Limited (ASX:SLH),https://www.listcorp.com/asx/slh/silk-logistics-holdings-limited,"	152471000",1.93,0,0,Industrials
ASX:EGG,Enero Group Limited (ASX:EGG),https://www.listcorp.com/asx/egg/enero-group-limited,"	152135000",1.65,0,0,Communication Services
ASX:RFG,Retail Food Group Limited (ASX:RFG),https://www.listcorp.com/asx/rfg/retail-food-group-limited,"	151689000",0.062,0,0,Consumer Discretionary
ASX:RAC,Race Oncology Limited (ASX:RAC),https://www.listcorp.com/asx/rac/race-oncology-limited,"	151654000",0.93,0,0,Health Care
ASX:DNK,Danakali Limited (ASX:DNK),https://www.listcorp.com/asx/dnk/danakali-limited,"	151017000",0.41,0,0,Materials
ASX:EBND,VanEck Emerging Income Opportunities Active ETF (Managed Fund) (ASX:EBND),https://www.listcorp.com/asx/ebnd/vaneck-emerging-income-opportunities-active-etf-managed-fund,"	150647000",10.08,0,0,Financials
ASX:WGN,Wagners Holding Company Limited (ASX:WGN),https://www.listcorp.com/asx/wgn/wagners-holding-company-limited,"	150095000",0.8,0,0,Materials
ASX:RBL,Redbubble Limited (ASX:RBL),https://www.listcorp.com/asx/rbl/redbubble-limited,"	149969000",0.54,0,0,Consumer Discretionary
ASX:WDMF,iShares Edge MSCI World Multifactor ETF (ASX:WDMF),https://www.listcorp.com/asx/wdmf/ishares-edge-msci-world-multifactor-etf,"	149556000",38.21,0,0,Financials
ASX:VCF,Vanguard International Credit Securities Index (Hedged) ETF (ASX:VCF),https://www.listcorp.com/asx/vcf/vanguard-international-credit-securities-index-hedged-etf,"	149374000",36.87,0,0,Financials
ASX:SPY,SPDR S&P 500 ETF Trust (ASX:SPY),https://www.listcorp.com/asx/spy/spdr-s-and-p-500-etf-trust,"	148161000",681.49,0,0,Financials
ASX:A1M,AIC Mines Limited (ASX:A1M),https://www.listcorp.com/asx/a1m/aic-mines-limited,"	147991000",0.32,0,0,Materials
ASX:CAA,Capral Limited (ASX:CAA),https://www.listcorp.com/asx/caa/capral-limited,"	147474000",8.17,0,0,Materials
ASX:BUB,Bubs Australia Limited (ASX:BUB),https://www.listcorp.com/asx/bub/bubs-australia-limited,"	146515000",0.195,0,0,Consumer Staples
ASX:SDG,Sunland Group Limited (ASX:SDG),https://www.listcorp.com/asx/sdg/sunland-group-limited,"	146493000",1.07,0,0,Real Estate
ASX:BOC,Bougainville Copper Limited (ASX:BOC),https://www.listcorp.com/asx/boc/bougainville-copper-limited,"	146388000",0.365,0,0,Materials
ASX:UMAX,BetaShares S&P 500 Yield Maximiser Fund (managed fund) (ASX:UMAX),https://www.listcorp.com/asx/umax/betashares-s-and-p-500-yield-maximiser-fund-managed-fund,"	146324000",21.67,0,0,Financials
ASX:GRNV,VanEck MSCI Australian Sustainable Equity ETF (ASX:GRNV),https://www.listcorp.com/asx/grnv/vaneck-msci-australian-sustainable-equity-etf,"	145954000",27.04,0,0,Financials
ASX:JRV,Jervois Global Limited (ASX:JRV),https://www.listcorp.com/asx/jrv/jervois-global-limited,"	145936000",0.052,0,0,Materials
ASX:NOL,NobleOak Life Limited (ASX:NOL),https://www.listcorp.com/asx/nol/nobleoak-life-limited,"	145272000",1.69,0,0,Financials
ASX:PGC,Paragon Care Limited (ASX:PGC),https://www.listcorp.com/asx/pgc/paragon-care,"	145056000",0.22,0,0,Health Care
ASX:RGB,Russell Investments Australian Government Bond ETF (ASX:RGB),https://www.listcorp.com/asx/rgb/russell-investments-australian-government-bond-etf,"	144703000",18.49,0,0,Financials
ASX:ERD,EROAD Limited (ASX:ERD),https://www.listcorp.com/asx/erd/eroad-limited,"	144253000",1.275,0,0,Information Technology
ASX:IKO,iShares MSCI South Korea Capped ETF (ASX:IKO),https://www.listcorp.com/asx/iko/ishares-msci-south-korea-capped-etf,"	143350000",96.39,0,0,Financials
ASX:IHL,Incannex Healthcare Limited (ASX:IHL),https://www.listcorp.com/asx/ihl/incannex-healthcare-limited,"	142831000",0.1,0,0,Health Care
ASX:GGOV,BetaShares U.S. Treasury Bond 20+ Year ETF  Currency Hedged (ASX:GGOV),https://www.listcorp.com/asx/ggov/betashares-u.s.-treasury-bond-20-year-etf-currency-hedged,"	142435000",14.24,0,0,Financials
ASX:OZR,SPDR S&P/ASX 200 Resources Fund (ASX:OZR),https://www.listcorp.com/asx/ozr/spdr-s-and-p-asx-200-resources-fund,"	142385000",13.14,0,0,Financials
ASX:MXI,MaxiPARTS Limited (ASX:MXI),https://www.listcorp.com/asx/mxi/maxiparts-limited,"	141664000",2.97,0,0,Industrials
ASX:5EA,"5E Advanced Materials, Inc (ASX:5EA)",https://www.listcorp.com/asx/5ea/5e-advanced-materials-inc,"	141488000",0.45,0,0,Materials
ASX:MIH,MNC Media Investment Ltd (ASX:MIH),https://www.listcorp.com/asx/mih/mnc-media,"	141092000",3.6,0,0,Communication Services
ASX:WAT,Waterco Limited (ASX:WAT),https://www.listcorp.com/asx/wat/waterco,"	141091000",4.01,0,0,Consumer Discretionary
ASX:88E,88 Energy Limited (ASX:88E),https://www.listcorp.com/asx/88e/88-energy-limited,"	140755000",0.007,0,0,Energy
ASX:SSG,Shaver Shop Group Limited (ASX:SSG),https://www.listcorp.com/asx/ssg/shaver-shop-group-limited,"	140183000",1.07,0,0,Consumer Discretionary
ASX:AMA,AMA Group Limited (ASX:AMA),https://www.listcorp.com/asx/ama/ama-group-limited,"	139499000",0.13,0,0,Industrials
ASX:ALC,Alcidion Group Limited (ASX:ALC),https://www.listcorp.com/asx/alc/alcidion-group-limited,"	139488000",0.11,0,0,Health Care
ASX:CRD,Conrad Asia Energy Ltd (ASX:CRD),https://www.listcorp.com/asx/crd/conrad-asia-energy-ltd,"	138467000",1.43,0,0,Energy
ASX:AMI,Aurelia Metals Limited (ASX:AMI),https://www.listcorp.com/asx/ami/aurelia-metals-limited,"	138152000",0.082,0,0,Materials
ASX:KIL,Kiland Limited (ASX:KIL),https://www.listcorp.com/asx/kil/kiland-limited,"	136573000",1.9,0,0,Materials
ASX:IHHY,iShares Global High Yield Bond (AUD Hedged) ETF (ASX:IHHY),https://www.listcorp.com/asx/ihhy/ishares-global-high-yield-bond-aud-hedged-etf,"	136474000",90,0,0,Financials
ASX:EGH,Eureka Group Holdings Limited (ASX:EGH),https://www.listcorp.com/asx/egh/eureka-group-holdings-limited,"	135479000",0.45,0,0,Real Estate
ASX:AVL,Australian Vanadium Limited (ASX:AVL),https://www.listcorp.com/asx/avl/australian-vanadium-limited,"	135342000",0.031,0,0,Materials
ASX:CCV,Cash Converters International Limited (ASX:CCV),https://www.listcorp.com/asx/ccv/cash-converters-international-limited,"	134922000",0.22,0,0,Financials
ASX:MCA,Murray Cod Australia Limited (ASX:MCA),https://www.listcorp.com/asx/mca/murray-cod-australia-limited,"	134007000",0.175,0,0,Consumer Staples
ASX:TGF,Tribeca Global Natural Resources Limited (ASX:TGF),https://www.listcorp.com/asx/tgf/tribeca-global-natural-resources-limited,"	133978000",1.705,0,0,Financials
ASX:HLA,Healthia Limited (ASX:HLA),https://www.listcorp.com/asx/hla/healthia-limited,"	133182000",0.95,0,0,Health Care
ASX:AND,Ansarada Group Limited (ASX:AND),https://www.listcorp.com/asx/and/ansarada-group-limited,"	133110000",1.49,0,0,Information Technology
ASX:ETPMAG,Global X Physical Silver (ASX:ETPMAG),https://www.listcorp.com/asx/etpmag/global-x-physical-silver,"	132902000",33.17,0,0,Financials
ASX:HAS,Hastings Technology Metals Limited (ASX:HAS),https://www.listcorp.com/asx/has/hastings-technology-metals,"	132601000",1.025,0,0,Materials
ASX:AEE,Aura Energy Limited (ASX:AEE),https://www.listcorp.com/asx/aee/aura-energy-limited,"	132212000",0.23,0,0,Energy
ASX:PEN,Peninsula Energy Limited (ASX:PEN),https://www.listcorp.com/asx/pen/peninsula-energy-limited,"	131990000",0.105,0,0,Energy
ASX:GOW,Gowing Brothers Limited (ASX:GOW),https://www.listcorp.com/asx/gow/gowing-brothers-limited,"	131678000",2.47,0,0,Financials
ASX:CYL,Catalyst Metals Limited (ASX:CYL),https://www.listcorp.com/asx/cyl/catalyst-metals-limited,"	131588000",0.6,0,0,Materials
ASX:ARL,Ardea Resources Limited (ASX:ARL),https://www.listcorp.com/asx/arl/ardea-resources-limited,"	131500000",0.765,0,0,Materials
ASX:COS,COSOL Limited (ASX:COS),https://www.listcorp.com/asx/cos/cosol-limited,"	131045000",0.79,0,0,Information Technology
ASX:FOR,Forager Australian Shares Fund (ASX:FOR),https://www.listcorp.com/asx/for/forager-australian-shares-fund,"	130439000",1.295,0,0,Financials
ASX:X64,Ten Sixty Four Limited (ASX:X64),https://www.listcorp.com/asx/x64/ten-sixty-four-limited,"	130184000",0.57,0,0,Materials
ASX:CCX,City Chic Collective Limited (ASX:CCX),https://www.listcorp.com/asx/ccx/city-chic-collective-limited,"	129875000",0.56,0,0,Consumer Discretionary
ASX:NXG,NexGen Energy (Canada) Ltd (ASX:NXG),https://www.listcorp.com/asx/nxg/nexgen-energy-canada-ltd,"	129753000",7.38,0,0,Energy
ASX:MTO,MotorCycle Holdings Limited (ASX:MTO),https://www.listcorp.com/asx/mto/motorcycle-holdings-limited,"	129672000",1.76,0,0,Consumer Discretionary
ASX:VVA,Viva Leisure Limited (ASX:VVA),https://www.listcorp.com/asx/vva/viva-leisure-limited,"	129560000",1.435,0,0,Consumer Discretionary
ASX:AXE,Archer Materials Limited (ASX:AXE),https://www.listcorp.com/asx/axe/archer-materials-limited,"	128698000",0.505,0,0,Information Technology
ASX:RCE,Recce Pharmaceuticals Limited (ASX:RCE),https://www.listcorp.com/asx/rce/recce-pharmaceuticals-limited,"	128343000",0.72,0,0,Health Care
ASX:DCN,Dacian Gold Limited (ASX:DCN),https://www.listcorp.com/asx/dcn/dacian-gold-limited,"	127764000",0.105,0,0,Materials
ASX:BET,Betmakers Technology Group (ASX:BET),https://www.listcorp.com/asx/bet/betmakers-technology-group,"	127378000",0.135,0,0,Consumer Discretionary
ASX:CII,CI Resources Limited (ASX:CII),https://www.listcorp.com/asx/cii/ci-resources-limited,"	127139000",1.1,0,0,Materials
ASX:RDG,Resource Development Group Limited (ASX:RDG),https://www.listcorp.com/asx/rdg/resource-development-group-limited,"	126945000",0.044,0,0,Industrials
ASX:GDC,Global Data Centre Group (ASX:GDC),https://www.listcorp.com/asx/gdc/global-data-centre-group,"	126727000",1.64,0,0,Financials
ASX:PCG,Pengana Capital Group (ASX:PCG),https://www.listcorp.com/asx/pcg/pengana-capital-group,"	126521000",1.15,0,0,Financials
ASX:EOL,Energy One Limited (ASX:EOL),https://www.listcorp.com/asx/eol/energy-one-limited,"	126376000",4.22,0,0,Information Technology
ASX:HPG,Hipages Group Holdings Limited (ASX:HPG),https://www.listcorp.com/asx/hpg/hipages-group-holdings-limited,"	126122000",0.9475,0,0,Communication Services
ASX:IMR,"Imricor Medical Systems, Inc. (ASX:IMR)",https://www.listcorp.com/asx/imr/imricor-medical-systems-inc,"	125945000",0.79,0,0,Health Care
ASX:CLX,CTI Logistics Limited (ASX:CLX),https://www.listcorp.com/asx/clx/cti-logistics-limited,"	124865000",1.58,0,0,Industrials
ASX:HGO,Hillgrove Resources Limited (ASX:HGO),https://www.listcorp.com/asx/hgo/hillgrove-resources-limited,"	124278000",0.065,0,0,Materials
ASX:FSA,FSA Group Limited (ASX:FSA),https://www.listcorp.com/asx/fsa/fsa-group-limited,"	123772000",1.02,0,0,Financials
ASX:NXS,Next Science Limited (ASX:NXS),https://www.listcorp.com/asx/nxs/next-science-limited,"	123504000",0.575,0,0,Health Care
ASX:QIP,Qantm Intellectual Property Limited (ASX:QIP),https://www.listcorp.com/asx/qip/qantm-intellectual-property-limited,"	123443000",0.89,0,0,Industrials
ASX:MDR,MedAdvisor Limited (ASX:MDR),https://www.listcorp.com/asx/mdr/medadvisor-limited,"	122877000",0.225,0,0,Health Care
ASX:TPD,Talon Energy Ltd (ASX:TPD),https://www.listcorp.com/asx/tpd/talon-energy-ltd,"	122360000",0.195,0,0,Energy
ASX:FOOD,BetaShares Global Agriculture Companies ETF - Currency Hedged (ASX:FOOD),https://www.listcorp.com/asx/food/betashares-global-agriculture-companies-etf-currency-hedged,"	121172000",7,0,0,Financials
ASX:ISO,iShares S&P/ASX Small Ordinaries ETF (ASX:ISO),https://www.listcorp.com/asx/iso/ishares-s-and-p-asx-small-ordinaries-etf,"	121170000",4.3,0,0,Financials
ASX:COB,Cobalt Blue Holdings Limited (ASX:COB),https://www.listcorp.com/asx/cob/cobalt-blue-holdings-limited,"	120269000",0.325,0,0,Materials
ASX:RXM,Rex Minerals Ltd (ASX:RXM),https://www.listcorp.com/asx/rxm/rex-minerals,"	120230000",0.19,0,0,Materials
ASX:REX,Regional Express Holdings Limited (ASX:REX),https://www.listcorp.com/asx/rex/regional-express-holdings-limited,"	119953000",1.075,0,0,Industrials
ASX:EGN,Engenco Limited (ASX:EGN),https://www.listcorp.com/asx/egn/engenco,"	119947000",0.38,0,0,Industrials
ASX:EMMG,BetaShares Martin Currie Emerging Markets Fund (managed fund) (ASX:EMMG),https://www.listcorp.com/asx/emmg/betashares-martin-currie-emerging-markets-fund-managed-fund,"	119861000",5.79,0,0,Financials
ASX:EEG,Empire Energy Group Limited (ASX:EEG),https://www.listcorp.com/asx/eeg/empire-energy-group-limited,"	119834000",0.155,0,0,Energy
ASX:ICOR,iShares Core Corporate Bond ETF (ASX:ICOR),https://www.listcorp.com/asx/icor/ishares-core-corporate-bond-etf,"	119702000",92.69,0,0,Financials
ASX:ARA,Ariadne Australia Limited (ASX:ARA),https://www.listcorp.com/asx/ara/ariadne-australia-limited,"	119541000",0.61,0,0,Industrials
ASX:AGE,Alligator Energy Limited (ASX:AGE),https://www.listcorp.com/asx/age/alligator-energy,"	119013000",0.036,0,0,Energy
ASX:USD,BetaShares U.S. Dollar ETF (ASX:USD),https://www.listcorp.com/asx/usd/betashares-u.s.-dollar-etf,"	118630000",15.05,0,0,Financials
ASX:EQR,EQ Resources Limited (ASX:EQR),https://www.listcorp.com/asx/eqr/eq-resources-limited,"	118036000",0.08,0,0,Materials
ASX:SHA,SHAPE Australia Corporation Limited (ASX:SHA),https://www.listcorp.com/asx/sha/shape-australia-corporation-limited,"	117720000",1.41,0,0,Industrials
ASX:IESG,iShares Core MSCI Australia ESG Leaders ETF (ASX:IESG),https://www.listcorp.com/asx/iesg/ishares-core-msci-australia-esg-leaders-etf,"	117704000",25.7,0,0,Financials
ASX:PEK,Peak Rare Earths Limited (ASX:PEK),https://www.listcorp.com/asx/pek/peak-rare-earths-limited,"	117695000",0.45,0,0,Materials
ASX:SEC,Spheria Emerging Companies (ASX:SEC),https://www.listcorp.com/asx/sec/spheria-emerging-companies,"	117594000",1.955,0,0,Financials
ASX:SND,Saunders International Limited (ASX:SND),https://www.listcorp.com/asx/snd/saunders-international-limited,"	116543000",1.07,0,0,Industrials
ASX:SZL,Sezzle Inc (ASX:SZL),https://www.listcorp.com/asx/szl/sezzle-inc,"	116504000",21.35,0,0,Financials
ASX:CNEW,VanEck China New Economy ETF (ASX:CNEW),https://www.listcorp.com/asx/cnew/vaneck-china-new-economy-etf,"	115727000",6.87,0,0,Financials
ASX:CAM,Clime Capital Limited (ASX:CAM),https://www.listcorp.com/asx/cam/clime-capital-limited,"	115630000",0.825,0,0,Financials
ASX:G6M,Group 6 Metals Limited (ASX:G6M),https://www.listcorp.com/asx/g6m/group-6-metals-limited,"	115394000",0.115,0,0,Materials
ASX:LCY,Legacy Iron Ore Limited (ASX:LCY),https://www.listcorp.com/asx/lcy/legacy-iron-ore-limited,"	115323000",0.018,0,0,Materials
ASX:PPK,PPK Group Limited (ASX:PPK),https://www.listcorp.com/asx/ppk/ppk-group,"	115183000",1.29,0,0,Materials
ASX:JAN,Janison Education Group Limited (ASX:JAN),https://www.listcorp.com/asx/jan/janison-education-group,"	114647000",0.48,0,0,Information Technology
ASX:GT1,Green Technology Metals Limited (ASX:GT1),https://www.listcorp.com/asx/gt1/green-technology-metals-limited,"	113943000",0.535,0,0,Materials
ASX:ORN,Orion Minerals Limited (ASX:ORN),https://www.listcorp.com/asx/orn/orion-minerals-limited,"	113734000",0.02,0,0,Materials
ASX:CKA,Cokal Limited (ASX:CKA),https://www.listcorp.com/asx/cka/cokal,"	113290000",0.105,0,0,Materials
ASX:PAN,Panoramic Resources Limited (ASX:PAN),https://www.listcorp.com/asx/pan/panoramic-resources,"	113210000",0.048,0,0,Materials
ASX:ATC,Altech Batteries Ltd (ASX:ATC),https://www.listcorp.com/asx/atc/altech-batteries-ltd,"	113174000",0.07,0,0,Materials
ASX:RHK,Red Hawk Mining Limited (ASX:RHK),https://www.listcorp.com/asx/rhk/red-hawk-mining-limited,"	113129000",0.67,0,0,Materials
ASX:DEV,DevEx Resources Limited (ASX:DEV),https://www.listcorp.com/asx/dev/devex-resources-limited,"	113087000",0.305,0,0,Materials
ASX:FLN,Freelancer Limited (ASX:FLN),https://www.listcorp.com/asx/fln/freelancer-limited,"	112729000",0.25,0,0,Industrials
ASX:OZF,SPDR S&P/ASX 200 Financials EX A-REIT Fund (ASX:OZF),https://www.listcorp.com/asx/ozf/spdr-s-and-p-asx-200-financials-ex-a-reit-fund,"	112421000",20.45,0,0,Financials
ASX:RWL,Rubicon Water Limited (ASX:RWL),https://www.listcorp.com/asx/rwl/rubicon-water-limited,"	111725000",0.65,0,0,Information Technology
ASX:ESS,Essential Metals Limited (ASX:ESS),https://www.listcorp.com/asx/ess/essential-metals-limited,"	111577000",0.415,0,0,Materials
ASX:EUR,European Lithium Limited (ASX:EUR),https://www.listcorp.com/asx/eur/european-lithium-limited,"	111539000",0.08,0,0,Materials
ASX:MI6,Minerals 260 Limited (ASX:MI6),https://www.listcorp.com/asx/mi6/minerals-260-limited,"	111150000",0.475,0,0,Materials
